

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
1991,7,"CA_TWL",1,2,33,278,71,0,0,0,0,0,0,0,0.0058,0.0389,0.097,0.1285,0.1005,0.0956,0.1242,0.0801,0.0857,0.0174,0.0269,0.0478,0.0338,0.0214,0.0175,0.0197,0.0129,0.0176,0.0063,0.0181,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.0389,0.097,0.1285,0.1005,0.0956,0.1242,0.0801,0.0857,0.0174,0.0269,0.0478,0.0338,0.0214,0.0175,0.0197,0.0129,0.0176,0.0063,0.0181,0.0043,0,0,0,0,0,0
1992,7,"CA_TWL",1,2,29,230,61,0,0,0,0,0,0,9e-04,0.0373,0.0781,0.0713,0.0958,0.114,0.0758,0.0774,0.0522,0.0693,0.0186,0.0409,0.0287,0.0332,0.0564,0.0463,0.0064,0.0201,0.0233,0.0162,0.014,0.0141,0.0056,0,0.0041,0,0,0,0,0,0,0,0,0,9e-04,0.0373,0.0781,0.0713,0.0958,0.114,0.0758,0.0774,0.0522,0.0693,0.0186,0.0409,0.0287,0.0332,0.0564,0.0463,0.0064,0.0201,0.0233,0.0162,0.014,0.0141,0.0056,0,0.0041,0,0,0
1993,7,"CA_TWL",1,2,23,172,47,0,0,0,0,0,0,0.0442,0.0774,0.055,0.0916,0.1787,0.0964,0.0499,0.0455,0.0313,0.0629,0.0325,0.0224,0,0.0449,0.0241,0.0079,0.0228,0.0108,0.0171,0.0206,0.0184,0.0169,0.0082,0.0086,0.0081,0.0026,9e-04,0,0,0,0,0,0,0,0.0442,0.0774,0.055,0.0916,0.1787,0.0964,0.0499,0.0455,0.0313,0.0629,0.0325,0.0224,0,0.0449,0.0241,0.0079,0.0228,0.0108,0.0171,0.0206,0.0184,0.0169,0.0082,0.0086,0.0081,0.0026,9e-04,0
1994,7,"CA_TWL",1,2,13,207,42,0,0,0,0,0.0092,0.0046,0.0184,0.0505,0.0743,0.051,0.1137,0.1285,0.0909,0.0654,0.0486,0.0816,0.0474,0.008,0.0326,0.029,0.0186,0.0188,0.0034,0.0056,0.0192,0.026,0.036,0.0084,0.0066,0.0019,0.0019,0,0,0,0,0,0,0,0.0092,0.0046,0.0184,0.0505,0.0743,0.051,0.1137,0.1285,0.0909,0.0654,0.0486,0.0816,0.0474,0.008,0.0326,0.029,0.0186,0.0188,0.0034,0.0056,0.0192,0.026,0.036,0.0084,0.0066,0.0019,0.0019,0,0,0
1995,7,"CA_TWL",1,2,32,430,91,0,0,0,0,0,0.0036,0.0235,0.0361,0.1046,0.1386,0.1623,0.1004,0.1404,0.0566,0.0476,0.0183,0.0179,0.0077,0.0092,0.0076,0.0092,0.0131,0.0148,0.0083,0.0139,0.014,0.0194,0.019,0.0086,0.0043,0,3e-04,0,7e-04,0,0,0,0,0,0.0036,0.0235,0.0361,0.1046,0.1386,0.1623,0.1004,0.1404,0.0566,0.0476,0.0183,0.0179,0.0077,0.0092,0.0076,0.0092,0.0131,0.0148,0.0083,0.0139,0.014,0.0194,0.019,0.0086,0.0043,0,3e-04,0,7e-04
1996,7,"CA_TWL",1,2,18,211,47,0,0,0,0,0,0.0158,0.054,0.1303,0.2625,0.1051,0.107,0.016,0.0638,0.0274,0.0054,0.0027,0.0076,0.0027,0.0108,0.0079,0.0042,0.0109,0.0183,0.023,0.0203,0.0341,0.0312,0.0106,0.0146,0.0058,0.0029,0,0.0027,0.0024,0,0,0,0,0,0.0158,0.054,0.1303,0.2625,0.1051,0.107,0.016,0.0638,0.0274,0.0054,0.0027,0.0076,0.0027,0.0108,0.0079,0.0042,0.0109,0.0183,0.023,0.0203,0.0341,0.0312,0.0106,0.0146,0.0058,0.0029,0,0.0027,0.0024
1997,7,"CA_TWL",1,2,25,238,58,0,0,0,0,0,0,0,0.0047,0.0118,0.1045,0.0711,0.0747,0.0581,0.1141,0.064,0.0129,0.0198,0.0059,0.0122,0.0202,0.0388,0.0399,0.0295,0.0625,0.0282,0.0459,0.0511,0.0281,0.0399,0.0324,0.0128,0.0062,0.0046,0.0062,0,0,0,0,0,0,0,0.0047,0.0118,0.1045,0.0711,0.0747,0.0581,0.1141,0.064,0.0129,0.0198,0.0059,0.0122,0.0202,0.0388,0.0399,0.0295,0.0625,0.0282,0.0459,0.0511,0.0281,0.0399,0.0324,0.0128,0.0062,0.0046,0.0062
1998,7,"CA_TWL",1,2,11,86,23,0,0,0,0,0,0,0,0.0889,0.1238,0.1912,0.1965,0.0861,0.0593,0.0808,0,0.0033,0.0097,0.0023,0,0.0107,0.0215,0.0108,0.016,0.0324,0.0217,0.0179,0.0078,0.0049,0.0084,0,0,0,0,0.0059,0,0,0,0,0,0,0,0.0889,0.1238,0.1912,0.1965,0.0861,0.0593,0.0808,0,0.0033,0.0097,0.0023,0,0.0107,0.0215,0.0108,0.016,0.0324,0.0217,0.0179,0.0078,0.0049,0.0084,0,0,0,0,0.0059
1999,7,"CA_TWL",1,2,11,106,26,0,0,0,0,0,0,0,0,0,0,0.1595,0,0,0.0081,0.004,0,0.0037,0.0275,0.0089,0.0262,0.0093,0.0311,0.0492,0.0531,0.0566,0.0918,0.0894,0.145,0.0653,0.0718,0.0381,0.0396,0.0077,0.0139,0,0,0,0,0,0,0,0,0,0,0.1595,0,0,0.0081,0.004,0,0.0037,0.0275,0.0089,0.0262,0.0093,0.0311,0.0492,0.0531,0.0566,0.0918,0.0894,0.145,0.0653,0.0718,0.0381,0.0396,0.0077,0.0139
2000,7,"CA_TWL",1,2,30,310,73,0,0,0,0,0,0,0,0,0,0.0463,0.0724,0.0145,0.0149,0.1117,0.0311,0.0682,0.0284,0.0275,0.0468,0.0293,0.021,0.0482,0.0453,0.053,0.0517,0.0731,0.0595,0.0221,0.0274,0.0367,0.0301,0.0166,0.0089,0.0153,0,0,0,0,0,0,0,0,0,0.0463,0.0724,0.0145,0.0149,0.1117,0.0311,0.0682,0.0284,0.0275,0.0468,0.0293,0.021,0.0482,0.0453,0.053,0.0517,0.0731,0.0595,0.0221,0.0274,0.0367,0.0301,0.0166,0.0089,0.0153
2001,7,"CA_TWL",1,2,28,357,77,0,0,0,0,0,0.0016,0.0094,0.0312,0.0194,0.0897,0.1006,0.1106,0.1634,0.0074,0.1073,0.011,0.0081,0.0067,0.0191,0.0139,0.0215,0.0281,0.0235,0.0311,0.0303,0.0507,0.0366,0.0184,0.0223,0.0161,0.0126,0.0068,8e-04,0.002,0,0,0,0,0,0.0016,0.0094,0.0312,0.0194,0.0897,0.1006,0.1106,0.1634,0.0074,0.1073,0.011,0.0081,0.0067,0.0191,0.0139,0.0215,0.0281,0.0235,0.0311,0.0303,0.0507,0.0366,0.0184,0.0223,0.0161,0.0126,0.0068,8e-04,0.002
2002,7,"CA_TWL",1,2,65,754,169,0,0,0,0,0,0,0,0.007,0.0377,0.0666,0.0879,0.0934,0.0962,0.0645,0.0526,0.0277,0.0232,0.0167,0.0273,0.0294,0.0342,0.0412,0.0457,0.0517,0.0357,0.0458,0.0443,0.0222,0.0222,0.0099,0.0074,6e-04,0.0053,0.0036,0,0,0,0,0,0,0,0.007,0.0377,0.0666,0.0879,0.0934,0.0962,0.0645,0.0526,0.0277,0.0232,0.0167,0.0273,0.0294,0.0342,0.0412,0.0457,0.0517,0.0357,0.0458,0.0443,0.0222,0.0222,0.0099,0.0074,6e-04,0.0053,0.0036
2003,7,"CA_TWL",1,2,44,575,123,0,0,0,0,0,0,0.0015,0.0021,0.0205,0.0357,0.0999,0.0429,0.1396,0.0894,0.0171,0.0562,0.0267,0.0234,0.0143,0.0292,0.0394,0.0608,0.0613,0.0388,0.0335,0.0451,0.0491,0.0204,0.0078,0.0075,0.0139,0.0045,0.0037,0.0156,0,0,0,0,0,0,0.0015,0.0021,0.0205,0.0357,0.0999,0.0429,0.1396,0.0894,0.0171,0.0562,0.0267,0.0234,0.0143,0.0292,0.0394,0.0608,0.0613,0.0388,0.0335,0.0451,0.0491,0.0204,0.0078,0.0075,0.0139,0.0045,0.0037,0.0156
2004,7,"CA_TWL",1,2,20,178,45,0,0,0,0,0,0,0,0,0,0.0427,0.0314,0.1129,0,0.0442,0.0036,0.0066,0.0099,0.0087,0.0137,0.0143,0.0659,0.174,0.1681,0.0827,0.0494,0.1192,0.0158,0.0174,0.0043,0.0067,0.0029,0.0057,0,0,0,0,0,0,0,0,0,0,0,0.0427,0.0314,0.1129,0,0.0442,0.0036,0.0066,0.0099,0.0087,0.0137,0.0143,0.0659,0.174,0.1681,0.0827,0.0494,0.1192,0.0158,0.0174,0.0043,0.0067,0.0029,0.0057,0,0
2005,7,"CA_TWL",1,2,35,547,110,0,0,0,0,0,0,7e-04,0.0107,0.0622,0.0262,0.0941,0.1909,0.0343,0.059,0.0591,0.0307,0.034,0.0219,0.0147,0.0234,0.0274,0.0181,0.0231,0.0365,0.0388,0.0388,0.0493,0.0407,0.0271,0.0119,0.0083,0.0024,0.0058,0.0098,0,0,0,0,0,0,7e-04,0.0107,0.0622,0.0262,0.0941,0.1909,0.0343,0.059,0.0591,0.0307,0.034,0.0219,0.0147,0.0234,0.0274,0.0181,0.0231,0.0365,0.0388,0.0388,0.0493,0.0407,0.0271,0.0119,0.0083,0.0024,0.0058,0.0098
2006,7,"CA_TWL",1,2,109,1456,310,0,0,0,0,0,0,0.002,0.0034,0.0189,0.0417,0.0638,0.09,0.1028,0.0607,0.0516,0.0418,0.0302,0.0321,0.0277,0.0235,0.0193,0.0275,0.0451,0.0543,0.0402,0.0665,0.0521,0.0428,0.024,0.0162,0.0113,0.0051,0.002,0.0034,0,0,0,0,0,0,0.002,0.0034,0.0189,0.0417,0.0638,0.09,0.1028,0.0607,0.0516,0.0418,0.0302,0.0321,0.0277,0.0235,0.0193,0.0275,0.0451,0.0543,0.0402,0.0665,0.0521,0.0428,0.024,0.0162,0.0113,0.0051,0.002,0.0034
2007,7,"CA_TWL",1,2,57,796,167,0,0,0,0,0,0,0.0063,0.0119,0.0305,0.0648,0.0863,0.0955,0.0731,0.1265,0.0637,0.0522,0.0345,0.0203,0.0176,0.0172,0.0376,0.0187,0.0297,0.0409,0.0322,0.0438,0.0427,0.0245,0.0153,0.0036,0.0039,0.003,0.0025,0.0014,0,0,0,0,0,0,0.0063,0.0119,0.0305,0.0648,0.0863,0.0955,0.0731,0.1265,0.0637,0.0522,0.0345,0.0203,0.0176,0.0172,0.0376,0.0187,0.0297,0.0409,0.0322,0.0438,0.0427,0.0245,0.0153,0.0036,0.0039,0.003,0.0025,0.0014
2008,7,"CA_TWL",1,2,64,809,176,0,0,0,0,0,0,0,0.0023,0.0065,0.064,0.1047,0.151,0.1016,0.0775,0.0426,0.017,0.0273,0.0236,0.022,0.0124,0.0244,0.0132,0.0189,0.0393,0.0262,0.0421,0.0589,0.0472,0.0128,0.0276,0.0086,0.0097,0.0112,0.0074,0,0,0,0,0,0,0,0.0023,0.0065,0.064,0.1047,0.151,0.1016,0.0775,0.0426,0.017,0.0273,0.0236,0.022,0.0124,0.0244,0.0132,0.0189,0.0393,0.0262,0.0421,0.0589,0.0472,0.0128,0.0276,0.0086,0.0097,0.0112,0.0074
2009,7,"CA_TWL",1,2,39,457,102,0,0,0,0,0,0,0,0,0.0539,0.1459,0.2892,0.1397,0.1236,0.0589,0.035,0.0207,0.0068,0.0087,0.0041,0.0069,0.0026,0.0044,0.0142,0.0081,0.009,0.0124,0.0154,0.0117,0.0122,0.0067,0.0046,0.0033,0,0.002,0,0,0,0,0,0,0,0,0.0539,0.1459,0.2892,0.1397,0.1236,0.0589,0.035,0.0207,0.0068,0.0087,0.0041,0.0069,0.0026,0.0044,0.0142,0.0081,0.009,0.0124,0.0154,0.0117,0.0122,0.0067,0.0046,0.0033,0,0.002
2010,7,"CA_TWL",1,2,20,182,45,0,0,0,0,0,0,0,0.0017,0.0081,0.0082,0.0046,0.0161,0.1512,0.1179,0.1637,0.0092,0.0161,0.0196,0.0109,0.0081,0.0213,0.019,0.0483,0.0811,0.0475,0.0659,0.085,0.0347,0.0089,0.0278,0.0095,0.0157,0,0,0,0,0,0,0,0,0,0.0017,0.0081,0.0082,0.0046,0.0161,0.1512,0.1179,0.1637,0.0092,0.0161,0.0196,0.0109,0.0081,0.0213,0.019,0.0483,0.0811,0.0475,0.0659,0.085,0.0347,0.0089,0.0278,0.0095,0.0157,0,0
2011,7,"CA_TWL",1,2,30,504,100,0,0,0,0,0,0,0,0.0035,0.0438,0.1572,0.1935,0.1393,0.2109,0.0386,0.0443,0.0261,0.0091,0.0123,0.0145,0.0013,0.0056,0.0039,0.0054,0.0085,0.0147,0.0104,0.0099,0.0121,0.013,0.0076,0.0037,0,0.0032,0.0073,0,0,0,0,0,0,0,0.0035,0.0438,0.1572,0.1935,0.1393,0.2109,0.0386,0.0443,0.0261,0.0091,0.0123,0.0145,0.0013,0.0056,0.0039,0.0054,0.0085,0.0147,0.0104,0.0099,0.0121,0.013,0.0076,0.0037,0,0.0032,0.0073
2012,7,"CA_TWL",1,2,24,203,52,0,0,0,0,0,0,0,0,0,0.0642,0.1217,0.1364,0.1492,0.0601,0.0352,0.0177,0.0205,0.0366,0.0157,0.0373,0.007,0.0313,0.0248,0.0421,0.0401,0.015,0.0565,0.0382,0.0065,0.0234,0.0082,0,0.0108,0.0013,0,0,0,0,0,0,0,0,0,0.0642,0.1217,0.1364,0.1492,0.0601,0.0352,0.0177,0.0205,0.0366,0.0157,0.0373,0.007,0.0313,0.0248,0.0421,0.0401,0.015,0.0565,0.0382,0.0065,0.0234,0.0082,0,0.0108,0.0013
2013,7,"CA_TWL",1,2,30,437,90,0,0,0,0,0,0,0,0.0293,0.0023,0.084,0.1654,0.1733,0.1057,0.0609,0.0494,0.0489,0.0436,0.0294,0.0228,0.0237,0.0229,0.0237,0.0194,0.0169,0.0119,0.0198,0.0142,0.011,0.0067,0.0087,0,0.0039,0.0022,0,0,0,0,0,0,0,0,0.0293,0.0023,0.084,0.1654,0.1733,0.1057,0.0609,0.0494,0.0489,0.0436,0.0294,0.0228,0.0237,0.0229,0.0237,0.0194,0.0169,0.0119,0.0198,0.0142,0.011,0.0067,0.0087,0,0.0039,0.0022,0
2014,7,"CA_TWL",1,2,6,105,20,0,0,0,0,0,0,0,0.0191,0,0.0191,0.0191,0.0287,0.0516,0.0163,0.0465,0.0456,0.0578,0.0473,0.0582,0.0482,0.0667,0.0491,0.0753,0.0709,0.1046,0.0574,0.0498,0.0166,0.0425,0.0096,0,0,0,0,0,0,0,0,0,0,0,0.0191,0,0.0191,0.0191,0.0287,0.0516,0.0163,0.0465,0.0456,0.0578,0.0473,0.0582,0.0482,0.0667,0.0491,0.0753,0.0709,0.1046,0.0574,0.0498,0.0166,0.0425,0.0096,0,0,0,0
2015,7,"CA_TWL",1,2,3,44,9,0,0,0,0,0,0,0,0,0,0,0.0421,0.0625,0.0203,0.0843,0.0413,0.0205,0.031,0.0211,0.0205,0.0203,0.0617,0,0,0.0099,0.0106,0.0823,0.2454,0.0513,0.0821,0.052,0,0,0,0.0407,0,0,0,0,0,0,0,0,0,0,0.0421,0.0625,0.0203,0.0843,0.0413,0.0205,0.031,0.0211,0.0205,0.0203,0.0617,0,0,0.0099,0.0106,0.0823,0.2454,0.0513,0.0821,0.052,0,0,0,0.0407
2016,7,"CA_TWL",1,2,15,289,55,0,0,0,0,0,0,0,0.0117,0.0268,0.061,0.06,0.0407,0.0584,0.0676,0.0318,0.0286,0.0484,0.0149,0.045,0.0266,0.0395,0.0469,0.0489,0.0318,0.0483,0.0919,0.0529,0.0362,0.024,0.011,0.0101,0.0147,0.011,0.0113,0,0,0,0,0,0,0,0.0117,0.0268,0.061,0.06,0.0407,0.0584,0.0676,0.0318,0.0286,0.0484,0.0149,0.045,0.0266,0.0395,0.0469,0.0489,0.0318,0.0483,0.0919,0.0529,0.0362,0.024,0.011,0.0101,0.0147,0.011,0.0113
2017,7,"CA_TWL",1,2,14,205,42,0,0,0,0,0,0,0,0.0062,0.0162,0.0125,0.0224,0.0062,0.0094,0.0193,0.0207,0.0186,0.0225,0.0215,0.0727,0.0839,0.0464,0.0361,0.1038,0.0515,0.0643,0.0668,0.0727,0.0674,0.0488,0.0607,0.0275,0.0018,0.0127,0.0073,0,0,0,0,0,0,0,0.0062,0.0162,0.0125,0.0224,0.0062,0.0094,0.0193,0.0207,0.0186,0.0225,0.0215,0.0727,0.0839,0.0464,0.0361,0.1038,0.0515,0.0643,0.0668,0.0727,0.0674,0.0488,0.0607,0.0275,0.0018,0.0127,0.0073
2018,7,"CA_TWL",1,2,9,287,49,0,0,0,0,0.0021,0.0022,0.0176,0.0459,0.1784,0.2406,0.2073,0.1121,0.0532,0.008,0.0103,0.0045,3e-04,0.0025,0.0083,0.0079,0.002,0,0.0139,0.0123,0.0089,0.0126,0.0129,0.0179,0,0.0068,0.0094,0.0021,0,0,0,0,0,0,0.0021,0.0022,0.0176,0.0459,0.1784,0.2406,0.2073,0.1121,0.0532,0.008,0.0103,0.0045,3e-04,0.0025,0.0083,0.0079,0.002,0,0.0139,0.0123,0.0089,0.0126,0.0129,0.0179,0,0.0068,0.0094,0.0021,0,0
2019,7,"CA_TWL",1,2,25,325,70,0,0,0,0,0,0,0,0,0.0295,0.117,0.2136,0.1435,0.0878,0.0655,0.0365,0.032,0.0199,0.0173,0.015,0.0151,0.0134,0.0225,0.016,0.0204,0.0361,0.0163,0.0298,0.0134,0.0032,0.0153,0.0127,0.0031,0,0.0051,0,0,0,0,0,0,0,0,0.0295,0.117,0.2136,0.1435,0.0878,0.0655,0.0365,0.032,0.0199,0.0173,0.015,0.0151,0.0134,0.0225,0.016,0.0204,0.0361,0.0163,0.0298,0.0134,0.0032,0.0153,0.0127,0.0031,0,0.0051
2020,7,"CA_TWL",1,2,7,116,23,0,0,0,0,0,0,0,0,0,0.0095,0.1184,0.1724,0.1245,0.1276,0.0614,0.0289,0.0276,0.0247,0.016,0.019,0.0177,0.0265,0.0289,0.0332,0.0438,0.02,0.0365,0.0213,0.0152,0.0048,0.0068,0.0155,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.1184,0.1724,0.1245,0.1276,0.0614,0.0289,0.0276,0.0247,0.016,0.019,0.0177,0.0265,0.0289,0.0332,0.0438,0.02,0.0365,0.0213,0.0152,0.0048,0.0068,0.0155,0,0
2021,7,"CA_TWL",1,2,11,112,26,0,0,0,0,0,0,0,0,0.0496,0.1516,0.0682,0.0151,0.1424,0.2388,0.0208,0.016,0.0117,0.0126,0.0084,0.0168,0.0034,0.0106,0.0088,0.0141,0.018,0.04,0.0514,0.0114,0.0271,0.0469,0.0064,0,0.006,0.0038,0,0,0,0,0,0,0,0,0.0496,0.1516,0.0682,0.0151,0.1424,0.2388,0.0208,0.016,0.0117,0.0126,0.0084,0.0168,0.0034,0.0106,0.0088,0.0141,0.018,0.04,0.0514,0.0114,0.0271,0.0469,0.0064,0,0.006,0.0038
2022,7,"CA_TWL",1,2,12,133,30,0,0,0,0,0,0,0,0,0,0,0.0584,0.1264,0.1919,0.1637,0.1483,0.0576,0.001,0.013,0.0184,0.0216,0.0163,0.0259,0.0229,0.0337,0.028,0.0118,0.0152,0.0234,0,0.0083,0,0.0044,0.0097,0,0,0,0,0,0,0,0,0,0,0,0.0584,0.1264,0.1919,0.1637,0.1483,0.0576,0.001,0.013,0.0184,0.0216,0.0163,0.0259,0.0229,0.0337,0.028,0.0118,0.0152,0.0234,0,0.0083,0,0.0044,0.0097,0
2001,7,"OR_NONTWL",1,2,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0,0.0417,0,0.25,0.0417,0.0417,0.0833,0.125,0.0833,0,0.0833,0.0833,0.0417,0,0.0417,0,0,0.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0,0.0417,0,0.25,0.0417,0.0417,0.0833,0.125,0.0833,0,0.0833,0.0833,0.0417,0,0.0417,0,0,0.0417
2008,7,"OR_NONTWL",1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.3333,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.3333,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,"OR_NONTWL",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,"OR_NONTWL",1,2,9,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0563,0,0.1093,0,0.1093,0.1682,0.2234,0,0.1119,0.056,0,0,0.0547,0,0,0.0563,0,0,0.0547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563,0,0.1093,0,0.1093,0.1682,0.2234,0,0.1119,0.056,0,0,0.0547,0,0,0.0563,0,0,0.0547,0,0,0
2011,7,"OR_NONTWL",1,2,5,19,8,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.0996,0.0556,0.1111,0.0441,0.1667,0.0441,0.0556,0,0.0441,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.0996,0.0556,0.1111,0.0441,0.1667,0.0441,0.0556,0,0.0441,0,0,0.0459,0,0,0,0,0,0,0,0,0
2012,7,"OR_NONTWL",1,2,14,60,22,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.1049,0.0989,0.0844,0.0998,0.1355,0.0489,0.0327,0.0336,0.0492,0.0164,0.0164,0.0329,0.0163,0,0.0492,0.083,0.0329,0.0163,0,0.0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.1049,0.0989,0.0844,0.0998,0.1355,0.0489,0.0327,0.0336,0.0492,0.0164,0.0164,0.0329,0.0163,0,0.0492,0.083,0.0329,0.0163,0,0.0326,0,0
2013,7,"OR_NONTWL",1,2,13,25,16,0,0,0,0,0,0,0,0,0,0,0,0.0623,0,0.1188,0.0374,0.1316,0.1163,0,0,0.1154,0.0374,0.0404,0.0383,0.0767,0.0748,0.0383,0.0374,0,0,0.0748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623,0,0.1188,0.0374,0.1316,0.1163,0,0,0.1154,0.0374,0.0404,0.0383,0.0767,0.0748,0.0383,0.0374,0,0,0.0748,0,0,0,0
2014,7,"OR_NONTWL",1,2,14,31,18,0,0,0,0,0,0,0,0,0,0.033,0.0888,0,0.0296,0.032,0.2175,0.1549,0.0661,0.094,0.0661,0.0686,0,0,0,0,0,0.0301,0.0296,0,0.0301,0,0.0296,0,0.0301,0,0,0,0,0,0,0,0,0,0,0.033,0.0888,0,0.0296,0.032,0.2175,0.1549,0.0661,0.094,0.0661,0.0686,0,0,0,0,0,0.0301,0.0296,0,0.0301,0,0.0296,0,0.0301,0
2015,7,"OR_NONTWL",1,2,13,35,18,0,0,0,0,0,0,0,0,0,0,0,0.0287,0,0.0863,0.0583,0.1119,0.114,0.1724,0.0572,0.0859,0.0582,0,0,0.0283,0.0302,0.0288,0.0557,0,0.0563,0,0.0277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287,0,0.0863,0.0583,0.1119,0.114,0.1724,0.0572,0.0859,0.0582,0,0,0.0283,0.0302,0.0288,0.0557,0,0.0563,0,0.0277,0,0,0
2016,7,"OR_NONTWL",1,2,7,28,11,0,0,0,0,0,0,0,0,0,0,0.0354,0.1416,0.0354,0.0696,0.1452,0.1765,0.1458,0.1062,0,0,0.0714,0,0,0.0378,0,0.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354,0.1416,0.0354,0.0696,0.1452,0.1765,0.1458,0.1062,0,0,0.0714,0,0,0.0378,0,0.0348,0,0,0,0,0,0,0,0
2017,7,"OR_NONTWL",1,2,16,60,24,0,0,0,0,0,0,0,0,0,0,0,0.0823,0.0294,0.0331,0.0631,0.0641,0.0977,0.0713,0.0894,0.044,0.0372,0.062,0,0.0394,0.0495,0.0248,0.0248,0.0165,0.0226,0.124,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823,0.0294,0.0331,0.0631,0.0641,0.0977,0.0713,0.0894,0.044,0.0372,0.062,0,0.0394,0.0495,0.0248,0.0248,0.0165,0.0226,0.124,0.0248,0,0,0
2018,7,"OR_NONTWL",1,2,22,100,36,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.0104,0.0155,0.0565,0.067,0.1178,0.1044,0.1069,0.0563,0.0482,0.0332,0.0579,0.0031,0.0945,0.0062,0.0698,0,0.0472,0,0,0.0472,0,0.0503,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.0104,0.0155,0.0565,0.067,0.1178,0.1044,0.1069,0.0563,0.0482,0.0332,0.0579,0.0031,0.0945,0.0062,0.0698,0,0.0472,0,0,0.0472,0,0.0503
2019,7,"OR_NONTWL",1,2,26,150,47,0,0,0,0,0,0.0036,0,0,0,0,0.0248,0.0612,0.0877,0.0855,0.039,0.073,0.1036,0.0782,0.0822,0.0308,0.0384,0.0185,0.0706,0.0345,0,0.0102,0.0078,0.0249,0.0237,0.0298,0.0186,0.0149,0,0.0384,0,0,0,0,0,0.0036,0,0,0,0,0.0248,0.0612,0.0877,0.0855,0.039,0.073,0.1036,0.0782,0.0822,0.0308,0.0384,0.0185,0.0706,0.0345,0,0.0102,0.0078,0.0249,0.0237,0.0298,0.0186,0.0149,0,0.0384
2020,7,"OR_NONTWL",1,2,15,38,20,0,0,0,0,0,0,0,0.0492,0,0,0.0587,0,0.047,0.047,0.0704,0.0939,0.0704,0.1409,0.0704,0.0729,0.0235,0,0.0405,0.047,0,0.1213,0,0,0,0,0,0,0.0235,0.0235,0,0,0,0,0,0,0,0.0492,0,0,0.0587,0,0.047,0.047,0.0704,0.0939,0.0704,0.1409,0.0704,0.0729,0.0235,0,0.0405,0.047,0,0.1213,0,0,0,0,0,0,0.0235,0.0235
2021,7,"OR_NONTWL",1,2,22,93,35,0,0,0,0,0,0,0,0,0.0054,0,0,0.02,0.1988,0.1659,0.176,0.1255,0.1137,0.038,0.056,0.0348,0.0115,0.0165,0,0.0111,0,0.01,0,0,0.0054,0.0057,0.0057,0,0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0.02,0.1988,0.1659,0.176,0.1255,0.1137,0.038,0.056,0.0348,0.0115,0.0165,0,0.0111,0,0.01,0,0,0.0054,0.0057,0.0057,0,0,0
2022,7,"OR_NONTWL",1,2,10,52,17,0,0,0,0,0,0,0,0,0,0,0,0.0374,0.0957,0.073,0.2254,0.08,0.0613,0.0613,0.0182,0.0383,0.0547,0.0182,0.0421,0.0238,0.0182,0.0372,0.0421,0.0365,0.0182,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374,0.0957,0.073,0.2254,0.08,0.0613,0.0613,0.0182,0.0383,0.0547,0.0182,0.0421,0.0238,0.0182,0.0372,0.0421,0.0365,0.0182,0.0182,0,0,0,0
